Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,販売可能薬剤師数_男性,販売可能薬剤師数_答えたくない,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,電話番号_数字,時間外の電話番号_数字,住所_正規化,住所_都道府県除く,市区町村_推定,住所_残り,データ時点,データ出典_URL,データファイル_URL
3940,沖縄県,ドラッグイレブン薬局バークレーズ浦添店,沖縄県浦添市当山２丁目２番２－２号,0988704011,,2,,https://shop.tsuruha-g.com/4706,月-金:9:30-18:00(休憩時間:13:00‐14:00),,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3941,大阪府,アシスト薬局招提店,大阪府枚方市招提中町２丁目１－３,0728149068,,1,,https://www.assistpharmacy.com/,月-金:9:00-19:30.土:9:00-15:00,有,0728149068,個室；衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3942,東京都,ウェルシア文京根津店,東京都文京区根津１ー３ー５根津ステーションビル１Ｆ,0338287234,3,,,http://www.welcia-yakkyoku.co.jp/,月曜9:00-14:00火曜-日曜9:00-17:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3943,香川県,京町薬局川津店,香川県坂出市川津町字東山２４９６－６,0877590383,1,,,,火､水､土9時-12時14時-17時,有,0877590383,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3944,東京都,薬局トモズ等々力北口店,東京都世田谷区等ー力３ー５ー２,0337053530,2,,,,月･火･木･金:9:30-19:30､火･土:9:00-18:00､日祝休み,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3945,静岡県,ウエルシア薬局富士松野店,静岡県富士市北松野沖田１８５５－２,0545563117,,1,,,月-金:10:00-14:0015:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3946,静岡県,アイン薬局浜松中央店,静岡県浜松市中央区中央１ー１５ー５浜松メディカルパークビル１Ｆ,0534564957,1,2,,www.ainj.co.jp,月-金:9:00-19:00､土:9:00-17:00､日(第3日曜除く):8:30-12:00,有,0534564957,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3947,大阪府,たんぽぽ下田部薬局,大阪府高槻市登町１８ー１,0726703553,4,,,https://www.tanpopo-aiwa.com/,月火木金:9:00-19:00､水土:9:00-17:00日祝休,有,08062348930,個室；衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3948,大阪府,あけぼの薬局千里丘店,大阪府摂津市千里丘東１丁目１３－７,0726238383,1,,,,月-金:9:00-19:00､土:9:00-12:00,,,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3949,長野県,松本村井とをしや薬局,長野県松本市村井町西２丁目１７番３４号,0263852520,2,,,https://www.welcia-yakkyoku.co.jp,月-土:9:00-18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3951,東京都,ファーマライズ薬局文京店,東京都文京区湯島３－３－８,0358127377,1,,,,月-金:9:00-18:00土:9:00-13:00,有,0358127377,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3952,神奈川県,ハックドラッグ片倉コープ薬局,神奈川県横浜市神奈川区片倉１ー１６ー３コープかながわ片倉店２Ｆ,0454885006,5,,,https://www.welcia-yakkyoku.co.jp/,月-土:10:00-20:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3953,大阪府,ウエルシア薬局堺大町東店,大阪府堺市堺区大町東３－１－２６,0722255132,,1,,https://www.welcia-yakkyoku.co.jp/,月-土:9:30-14:00､15:00-18:30,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3954,東京都,ウエルシア薬局東大和向原店,東京都東大和市向原３ー１ー１,0425900830,,1,,https://www.welcia-yakkyoku.co.jp/,月-土:9:30-20:00,有,0425900830,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3955,群馬県,ウエルシア薬局太田宝泉店,群馬県太田市宝町８６８,0276606004,2,1,,https://www.welcia-yakkyoku.co.jp/,"月-金9:00-19:30,土9:00-17:00,日祝9:00-13:3014:30-17:00",有,0276606004,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3956,大阪府,ウエルシア薬局狭山茱萸木店,大阪府大阪狭山市茱萸木４－４４８－２,0723601335,,1,,,月-金10:00-14:0015:00-19:00,,,他者のいない時間対応,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3957,兵庫県,リトル薬局,兵庫県明石市大久保町江井島９１６番地の１,0789461500,,2,,,月火水金:9:00-18:30､木:8:30-16:30､土:9:00-13:00,有,09056784728,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3958,兵庫県,ウエルシア薬局淡路東浦店,兵庫県淡路市久留麻２０１５ー１,0799740261,2,1,,,月-金:9:30-19:00､土:9:30-14:00､15:00-19:00,有,08032130751,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3959,広島県,ファーマシィ薬局宇品神田,広島県広島市南区宇品神田１－４－３オオタビル１階,0822505740,1,,,https://www.pharmacy-net.co.jp/,月-金:9:00-17:15､土:9:00-13:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3960,長崎県,メロディー薬局,長崎県西彼杵郡時津町浜田郷３８ー３エスポワール冬切１０２,0958936701,4,2,,https://harmony-nagasaki.com/,月-金:9:00-18:00､土:9:00-14:30,有,0958936701,衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3961,栃木県,ウエルシア薬局宇都宮戸祭元町店,栃木県宇都宮市戸祭元町１０‐３１,0286500542,,1,,,月-金10:00-14:0015:00-18:00,有,0286500542,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3964,神奈川県,ウエルシア薬局戸塚舞岡店,神奈川県横浜市戸塚区舞岡町３６０５,0458206977,5,2,,https://www.welcia-yakkyoku.co.jp/,月-土:9:00-20:00､日:9:00-14:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3965,神奈川県,ハックドラッグモレラ東戸塚店,神奈川県横浜市戸塚区川上町９１－１モレラ東戸塚２階,0458291689,,1,,,月-金:8:00-23:00､土日祝:9:00-22:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3966,静岡県,ウエルシア薬局静岡長谷通り店,静岡県静岡市葵区長谷町３５ー１,0542005157,1,4,,https://www.welcia-yakkyoku.co.jp/,月-金:10:00-14:00､15:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3967,滋賀県,もも薬局膳所公園前店,滋賀県大津市丸の内町９ー３０,0775100301,3,,,,月-金:9:00-19:00､土:9:00-12:00,有,0775100301,衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3968,愛知県,ハロー薬局原店,愛知県名古屋市天白区原５ー２０９,0528003061,2,,,https://shop.sogo-pharmacy.jp/detail/500/,月･火･水･金:9:00-19:30木:8:30-16:30土:9:00-13:00,有,0528003061,パーテーション,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3969,大阪府,くれよん薬局阪南店,大阪府阪南市黒田４５１－５,0724241159,1,,,https://crayon-p.com/,月･火･水･金:9:00-19:30木:9:00-17:00土:9:00-13:30,有,0724241159,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3970,静岡県,ウエルシア薬局静岡中吉田店,静岡県静岡市駿河区中吉田２１ー１４,0542673188,,3,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-14:00､15:00-19:00､土:9:00-13:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3971,神奈川県,ハックドラッグ辻堂薬局,神奈川県茅ヶ崎市浜竹３ー４ー４７,0467591591,1,2,1,https://store.welcia.co.jp/welcia/spot/detail?code=2033D,月-金:9:00-20:00､土:9:00-18:00,有,0467591591,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3972,三重県,ウエルシア薬局伊勢宮町店,三重県伊勢市御薗町高向落合９８５－１,0596202170,2,5,,https://store.welcia.co.jp/welcia/spot/detail?code=6699D&lang=ja,月~金：9:00～14:00、15:00～19:00、土：9:00～13:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3973,栃木県,ウエルシア薬局宇都宮今泉新町店,栃木県宇都宮市今泉新町２６０ー６,0286641859,3,1,,https://www.welcia-yakkyoku.co.jp/,月-土:9:00-19:30､日･祝:10:00-14:00､15:00-19:00,有,0286641859,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3974,栃木県,ウエルシア薬局真岡大谷新町店,栃木県真岡市大谷新町１９－７,0285805361,1,,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-14:00､15:00-17:30,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3975,群馬県,ウエルシア薬局伊勢崎赤堀店,群馬県伊勢崎市赤堀鹿島町１６３９－１,0270208752,1,,,,月-金:9:30-13:30､14:30‐18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3976,大阪府,さくら薬局大阪住之江店,大阪府大阪市住之江区住之江２丁目６番１１号,0647016650,1,,,,月火木金:9:00-19:00､水:9:00-17:00､土:9:00-12:30,,,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3977,滋賀県,いずみ薬局,滋賀県近江八幡市鷹飼町４５０ー１２,0748323522,1,1,,https://meron-net.shop/ds/izumi-pha_0701/,月-金:9:00-19:30､土:9:00-13:00,,,衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3978,大阪府,回生堂薬局岡町店,大阪府豊中市中桜塚２丁目２０－１２田中ビル１階１０２号室,0648674976,1,,,,月-水･金:9:00-19:00､木:9:00-17:00､土:9:00-13:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3979,千葉県,ウエルシア薬局流山西平井店,千葉県流山市西平井１丁目３１番地の１５,0471502602,2,1,,,月-土:9:00-20:00,有,0471502602,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3980,広島県,ひまわり薬局佐伯店,広島県広島市佐伯区八幡東３丁目１１ー２８,0829264771,2,,,,月-木9:00-17:00･金9:00-18:00･土9:00-12:45,有,08019128181,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3982,長野県,アイン篠ノ井薬局,長野県長野市篠ノ井会６５３－３,0262907080,,1,,www.ainj.co.jp,月-金:9:00-18:00､土:9:00-13:00,有,0262907080,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3983,群馬県,ウエルシア薬局太田石原店,群馬県太田市茂木町９１８,0276303655,,1,,https://www.welcia-yakkyoku.co.jp/,月-金:9:30-13:00､14:00-18:00､土:9:30-14:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3984,大阪府,フタツカ薬局阿波座店,大阪府大阪市西区西本町３－１－１岡崎橋セントラルビル１階,0665343301,1,,,,月-金:9:00-19:30､土:9:00-13:30,有,09092500473,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3986,静岡県,ウエルシア薬局清水駅店,静岡県静岡市清水区真砂町１－１,0543611900,1,,,https://stores.welcia.co.jp/7096D,月-金:9:00-14:00､15:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3987,青森県,ハッピー調剤薬局青森南佃店,青森県青森市南佃二丁目７番１０号,0177634307,,2,,https://happydrug.co.jp,月-土:9:00-18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3988,静岡県,ウエルシア薬局清水村松店,静岡県静岡市清水区村松１ー４ー１,0543372688,1,1,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-19:00､土:9:00-14:0015:00-19:00,有,0543372688,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3990,長崎県,そうごう薬局小佐々店,長崎県佐世保市黒石３５４－７,0956413171,,2,,,月-金:9:00-18:00､土:9:00-13:00,,,衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3991,長野県,ウエルシア薬局諏訪四賀店,長野県諏訪市大字四賀１７３５,0266542811,1,1,,https://www.welcia-yakkyoku.co.jp/,月-土:9:00-1900,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3992,兵庫県,ウエルシア薬局垂水名谷店,兵庫県神戸市垂水区名谷町２０３５－１,0787935265,,1,,https://www.welcia-yakkyoku.co.jp/,月-土:9:00ｰ20:00､祝:10:00-20:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3994,大阪府,ウエルシア薬局高石高師浜店,大阪府高石市高師浜３－１－１５,0722676912,,1,,,月-金9:00-14:0015:00-18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3995,広島県,ププレひまわり薬局三原南店,広島県三原市円一町二丁目６ー２７,0848365881,1,1,,store.welcia.co.jp,月曜日-土曜日9:00-18:00,有,0848365881,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3996,群馬県,三林薬局,群馬県館林市下三林町４５１ー３,0276720764,1,1,,https://yhopharmacygroup.com/,月-金:9:00-19:00､土:9:00-18:00,有,0276720764,衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3998,鹿児島県,さかもと薬局Aコープ桜ヶ丘店,鹿児島県鹿児島市桜ケ丘４丁目１－１３Ａコープ桜ヶ丘店内,0992650170,,1,,https://taishinph.co.jp/,月-金:9:30-18:15､土:9:30-16:30,有,09079280323,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
3999,大阪府,ウエルシア薬局淀川三津屋中店,大阪府大阪市淀川区三津屋中２－１５－２１,0668384153,,1,,https://store.welcia.co.jp/welcia/spot/detail?code=6793D,平日:10:00-14:0015:00-19:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4000,兵庫県,さくら薬局西宮能登店,兵庫県西宮市能登町１１－１１,0798754524,1,,,,月火水金8:30-20:00､木8:30-16:30､土8:30-14:00,,,衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4001,千葉県,ウエルシア薬局流山おおたかの森店,千葉県流山市おおたかの森西４丁目９,0471782800,1,,,https://store.welcia.co.jp/welcia/spot/detail?code=1196D,9:00-22:00,有,080-4932-6640,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4002,静岡県,ウエルシア薬局三島加茂川店,静岡県三島市若松町４３４９ー１,0559832580,1,3,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-19:00､土:9:00-18:00,有,08072027271,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4003,東京都,さくら薬局東十条店,東京都北区東十条三丁目３番１号ＲＪＲプレシア東十条ガーデン１階１号室,0359023441,1,,,https://www.kraft-net.co.jp/sakura/store/3519/,月-金:9:00-18:00､土:9:00-13:00,有,0359023441,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4004,神奈川県,ハックドラッグ湘南山手薬局,神奈川県横須賀市吉井２ー５ー１相鉄ローゼン１階,0468385795,,2,,https://store.welcia.co.jp/welcia/spot/detail?code=2162D,"月-土:10:00-14:00,15:00-19:00",,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4005,静岡県,ウエルシア薬局沼津五月町店,静岡県沼津市五月町店５－５,0559298871,,1,,https://store.welcia.co.jp/welcia/spot/detail?code=7307D,月-金:10:00-14:00､15:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4006,東京都,ウエルシア薬局神田小川町店,東京都千代田区神田小川町一丁目２番地風雲堂ビル１階,0352893274,2,1,,https://www.welcia-yakkoku.co.jp/,月-金:9:00-21:00､土:9:00-19:00日:11:00-16:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4007,群馬県,ウエルシア薬局アクロスプラザ笠懸店,群馬県みどり市笠懸町阿左美１３０８－１,0277305716,,1,,https://store.welcia.co.jp/welcia/spot/detail?code=6022D,月-水･金:9:00-18:30､木･土:9:00-16:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4008,静岡県,ウエルシア薬局静岡松富店,静岡県静岡市葵区松富４－２－１,0542055110,1,1,,,月-金:9:00-14:0015:00-18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4010,鹿児島県,かりん薬局,鹿児島県出水市向江町１２－３８,0996641400,,1,,https://www.medicalnet-g.com/corp_karin.asp,月-金:8:30-18:30､土:8:30-13:30,有,0996641400,衝立；他者のいない時間対応,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4011,長野県,ウエルシアイオンタウン松本村井調剤薬局,長野県松本市村井町南２丁目２１番４５号イオンタウン松本村井１Ｆ,0263877259,1,1,,https://www.welcia-yakkyoku.co.jp/,月-土:9:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4012,大阪府,アサヒ薬局,大阪府大阪市浪速区日本橋５－４－１,0666463485,1,,,,月火水金:9:00-19:30木土:9:00-17:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4013,広島県,ププレひまわり薬局緑町店,広島県福山市緑町１番３０号,0849829331,,2,,https://store.welcia.co.jp/welcia/spot/detail?code=2627D,月-金10:00-14:0015:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4015,長野県,コウズケヤ薬局東御,長野県東御市本海野１６８１,0268647700,,1,,https://www.kozukeya.co.jp,月-金:9:00ｰ19:00､土日祝:9:00ｰ18:00,有,0268647700,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4017,大阪府,ウエルシア薬局貝塚半田店,大阪府貝塚市半田５４４,0724287502,,1,,https://www.welcia-yakkyoku.co.jp/,"月-金:9:00-14:00,15:00-19:00､土:9:00-13:00",,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4018,大阪府,ウエルシア薬局寝屋川池田新町店,大阪府寝屋川市池田新町１９－２６,0728300862,1,,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-14:00､15:00-19:00､土:9:00-14:08,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4019,神奈川県,ハックドラッグ横浜四季の森フォレオ薬局,神奈川県横浜市旭区上白根３－４１－１横浜四季の森フォレオ２階,0459518860,1,,,https://www.welcia-yakkyoku.co.jp,月-土:10:00-14:00/15:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4020,大阪府,ウエルシア薬局淀川三国本町店,大阪府大阪市淀川区三国本町２ー１３ー７３,0663968394,2,1,,https://www.welcia-yakkyoku.co.jp/,月-土:9:00-19:00,有,08072749017,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4021,大阪府,高槻駅前ケアーズ薬局,大阪府高槻市芥川町一丁目二番Ｂ０１０９一丁目二番Ｂ０１０９,0726829013,1,,,,月-金:9:00-20:00､土:9:00-17:00､日･祝休み,,,他者のいない時間対応,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4022,石川県,ウエルシア薬局七尾和倉店,石川県七尾市石崎町ヨ１番地５,0767621021,1,2,,,月-金:9:00-18:30土:9:00-14:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4023,愛知県,ウエルシア薬局一宮駅西口店,愛知県一宮市新生１ー９ー１,0586471255,1,,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-14:0015:00-19:00土:9:00-13:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4024,兵庫県,ウエルシア薬局高砂浜田町店,兵庫県高砂市高砂町浜田町２丁目１４－２９,0794431531,,1,,https://www.welcia-yakkyoku.co.jp/,月-金:9:30-14:0015:00-18:30,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4025,新潟県,白根センター薬局,新潟県新潟市南区上下諏訪木９２５－１,0253725151,1,,,https://www.pharmarise.com/company/store/store.php?store_id=551,月-金:8:30-18:00､第1･3･5土:9:00-13:00､第2･4土:8:30-13:00,有,0253725151,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
